114336.601562	130596.960938	169471.203125	175985.390625	108859.351562	131943.781250	133035.531250	104814.132812	0.000000
114323.726562	130589.000000	169462.531250	175979.578125	108855.148438	131937.796875	133031.687500	104809.484375	0.000000
114319.882812	130586.320312	169458.328125	175978.328125	108854.968750	131938.687500	133033.750000	104811.265625	0.000000
114318.453125	130581.671875	169455.203125	175976.187500	108850.851562	131936.359375	133030.531250	104808.046875	0.000000
114319.523438	130582.921875	169455.468750	175975.734375	108850.945312	131940.468750	133032.046875	104807.960938	0.000000
114324.257812	130591.234375	169459.671875	175979.859375	108857.289062	131945.656250	133039.281250	104815.828125	0.000000
114321.398438	130590.070312	169458.421875	175977.343750	108857.203125	131944.234375	133039.109375	104817.351562	0.000000
114317.195312	130584.351562	169452.250000	175970.281250	108849.601562	131938.687500	133031.593750	104808.585938	0.000000
114318.718750	130583.906250	169451.437500	175970.015625	108847.101562	131939.312500	133029.359375	104806.796875	0.000000
114317.820312	130584.085938	169447.953125	175967.875000	108845.398438	131940.921875	133028.468750	104804.562500	0.000000
114320.507812	130588.554688	169449.828125	175968.671875	108849.156250	131944.953125	133033.203125	104807.156250	0.000000
114321.039062	130589.179688	169451.984375	175970.015625	108852.375000	131943.687500	133033.484375	104809.210938	0.000000
114319.882812	130583.632812	169449.828125	175969.125000	108849.156250	131937.703125	133030.343750	104807.875000	0.000000
114321.039062	130582.296875	169449.921875	175970.281250	108848.531250	131937.703125	133028.296875	104807.875000	0.000000
114328.460938	130589.984375	169457.609375	175977.890625	108855.953125	131945.656250	133034.812500	104814.484375	0.000000
114328.640625	130590.789062	169458.234375	175978.593750	108856.039062	131942.984375	133035.265625	104817.078125	0.000000
114320.328125	130582.562500	169451.359375	175973.234375	108849.695312	131932.156250	133026.953125	104810.460938	0.000000
114313.171875	130574.781250	169442.859375	175967.875000	108843.437500	131927.250000	133022.562500	104805.367188	0.000000
114312.460938	130574.156250	169440.890625	175969.125000	108844.328125	131931.796875	133027.484375	104809.031250	0.000000
114318.093750	130578.632812	169446.890625	175974.843750	108851.031250	131935.921875	133035.265625	104817.523438	0.000000
