114055.679688	130725.796875	165770.734375	169160.250000	108731.851562	131856.515625	132881.484375	104728.117188	0.000000
114060.156250	130729.460938	165775.468750	169162.125000	108732.476562	131858.484375	132883.625000	104728.031250	0.000000
114066.140625	130735.179688	165781.015625	169163.640625	108733.554688	131861.343750	132883.625000	104728.921875	0.000000
114064.179688	130730.976562	165777.359375	169158.812500	108730.242188	131854.906250	132877.468750	104724.726562	0.000000
114065.335938	130727.046875	165774.578125	169158.093750	108729.351562	131852.859375	132877.015625	104724.546875	0.000000
114068.203125	130727.398438	165775.390625	169161.046875	108731.320312	131854.375000	132880.140625	104728.117188	0.000000
114070.257812	130729.460938	165777.984375	169164.531250	108734.625000	131854.562500	132882.109375	104731.789062	0.000000
114069.273438	130729.640625	165778.968750	169165.875000	108736.593750	131853.937500	132882.734375	104734.375000	0.000000
114060.507812	130724.453125	165772.890625	169161.140625	108733.195312	131849.187500	132877.187500	104729.015625	0.000000
114055.679688	130722.125000	165769.578125	169161.046875	108732.390625	131850.078125	132877.906250	104729.195312	0.000000
114055.328125	130722.484375	165767.781250	169162.562500	108731.671875	131851.968750	132879.609375	104730.710938	0.000000
114056.578125	130725.164062	165767.875000	169165.781250	108734.000000	131856.343750	132882.640625	104734.468750	0.000000
114054.968750	130726.242188	165767.078125	169163.906250	108733.015625	131857.953125	132881.578125	104734.648438	0.000000
114051.656250	130726.062500	165764.750000	169160.062500	108731.226562	131854.375000	132878.093750	104730.085938	0.000000
114050.320312	130725.078125	165763.234375	169158.453125	108730.781250	131854.375000	132877.906250	104727.585938	0.000000
114053.445312	130728.031250	165766.625000	169161.234375	108733.281250	131859.468750	132881.390625	104729.101562	0.000000
114056.578125	130731.421875	165771.359375	169165.343750	108736.148438	131862.687500	132882.921875	104730.984375	0.000000
114059.257812	130733.390625	165773.156250	169167.843750	108737.304688	131862.687500	132882.375000	104731.250000	0.000000
114054.429688	130729.187500	165767.250000	169163.015625	108734.804688	131857.500000	132879.078125	104727.585938	0.000000
114049.156250	130721.679688	165761.625000	169158.812500	108729.351562	131852.859375	132876.125000	104725.078125	0.000000
114051.390625	130720.429688	165762.421875	169160.250000	108727.921875	131851.875000	132876.125000	104727.226562	0.000000
114058.718750	130726.421875	165767.968750	169162.843750	108730.695312	131855.546875	132878.265625	104730.445312	0.000000
114059.351562	130729.007812	165770.375000	169162.843750	108731.140625	131854.828125	132878.265625	104731.429688	0.000000
114055.953125	130725.343750	165768.062500	169160.156250	108729.890625	131849.906250	132874.515625	104728.476562	0.000000
114058.093750	130722.664062	165768.859375	169159.265625	108728.812500	131847.218750	132871.921875	104726.507812	0.000000
114064.984375	130726.328125	165774.671875	169162.843750	108732.835938	131850.171875	132874.593750	104729.460938	0.000000
114066.414062	130727.398438	165775.390625	169163.468750	108733.914062	131852.500000	132874.156250	104730.000000	0.000000
114066.593750	130731.156250	165777.796875	169164.812500	108737.039062	131856.875000	132876.484375	104731.156250	0.000000
114062.570312	130729.992188	165776.734375	169163.640625	108738.203125	131855.718750	132876.828125	104730.000000	0.000000
114059.523438	130723.109375	165770.921875	169160.062500	108733.734375	131847.937500	132874.515625	104727.585938	0.000000
