117143.351562	137231.843750	168081.187500	166978.171875	116088.976562	136144.750000	134458.796875	110316.679688	0.000000
117147.109375	137236.234375	168083.156250	166975.859375	116088.531250	136141.890625	134456.296875	110312.210938	0.000000
117146.929688	137235.515625	168082.093750	166972.015625	116085.039062	136138.765625	134450.125000	110307.023438	0.000000
117147.109375	137236.406250	168082.796875	166972.718750	116085.492188	136139.828125	134451.468750	110311.046875	0.000000
117144.695312	137235.968750	168081.906250	166974.062500	116085.398438	136139.296875	134456.750000	110317.398438	0.000000
117142.546875	137234.625000	168080.484375	166976.562500	116084.953125	136136.609375	134455.500000	110318.468750	0.000000
117141.117188	137235.421875	168080.390625	166978.359375	116086.921875	136134.109375	134453.796875	110316.679688	0.000000
117137.812500	137233.281250	168077.796875	166979.875000	116086.562500	136130.984375	134451.031250	110317.843750	0.000000
117134.500000	137227.203125	168075.828125	166980.593750	116083.609375	136127.140625	134447.265625	110318.742188	0.000000
117132.085938	137222.734375	168072.875000	166980.140625	116080.304688	136124.984375	134445.578125	110317.664062	0.000000
117129.585938	137216.656250	168067.609375	166974.875000	116074.578125	136121.593750	134439.765625	110309.710938	0.000000
117132.000000	137218.343750	168071.453125	166976.843750	116077.890625	136123.203125	134441.015625	110309.437500	0.000000
117135.398438	137221.203125	168076.718750	166982.109375	116083.164062	136127.859375	134446.281250	110313.109375	0.000000
117134.414062	137216.296875	168074.046875	166980.328125	116078.250000	136126.421875	134444.937500	110311.226562	0.000000
117132.890625	137213.156250	168070.203125	166976.843750	116074.937500	136126.687500	134443.875000	110309.351562	0.000000
117130.476562	137213.078125	168066.265625	166972.187500	116073.242188	136130.718750	134444.234375	110307.117188	0.000000
117130.570312	137215.046875	168065.718750	166969.593750	116073.773438	136133.218750	134444.234375	110305.867188	0.000000
117126.453125	137213.968750	168062.953125	166964.406250	116071.812500	136130.718750	134440.750000	110302.554688	0.000000
117122.789062	137211.640625	168060.890625	166961.453125	116070.914062	136130.984375	134442.531250	110304.343750	0.000000
117116.265625	137205.562500	168055.078125	166958.234375	116065.906250	136129.187500	134441.281250	110303.273438	0.000000
117110.273438	137200.734375	168048.828125	166955.296875	116062.687500	136126.062500	134439.140625	110301.570312	0.000000
117108.390625	137201.187500	168046.234375	166955.203125	116064.476562	136126.953125	134440.468750	110302.195312	0.000000
117104.906250	137199.578125	168043.281250	166954.031250	116066.000000	136126.953125	134440.828125	110303.984375	0.000000
117105.000000	137200.203125	168045.703125	166957.531250	116067.335938	136128.031250	134439.671875	110305.414062	0.000000
117104.281250	137200.640625	168048.640625	166961.015625	116067.164062	136124.453125	134435.375000	110302.554688	0.000000
117110.273438	137207.796875	168058.125000	166969.687500	116073.867188	136128.921875	134438.953125	110306.937500	0.000000
117115.101562	137213.250000	168065.015625	166973.890625	116079.054688	136131.781250	134442.078125	110310.156250	0.000000
117117.242188	137213.609375	168067.609375	166974.875000	116080.039062	136127.859375	134439.484375	110307.742188	0.000000
117119.031250	137212.453125	168069.921875	166977.015625	116081.195312	136126.421875	134443.687500	110311.500000	0.000000
117124.218750	137212.890625	168073.328125	166978.171875	116083.703125	136129.187500	134447.812500	110315.164062	0.000000
117126.187500	137214.062500	168074.046875	166976.296875	116085.578125	136130.890625	134449.859375	110314.718750	0.000000
117131.281250	137219.875000	168079.937500	166977.546875	116093.445312	136135.984375	134456.390625	110318.742188	0.000000
117136.914062	137221.656250	168085.031250	166979.437500	116097.382812	136136.703125	134457.812500	110320.351562	0.000000
117140.492188	137220.859375	168088.171875	166983.281250	116098.812500	136136.531250	134459.515625	110325.265625	0.000000
117137.718750	137216.656250	168084.500000	166983.187500	116095.320312	136134.109375	134459.343750	110326.515625	0.000000
117133.789062	137215.406250	168081.453125	166983.093750	116093.085938	136131.968750	134457.109375	110324.375000	0.000000
117131.195312	137215.046875	168080.562500	166982.015625	116091.296875	136130.093750	134455.140625	110321.867188	0.000000
117128.335938	137212.265625	168077.078125	166978.359375	116087.273438	136127.937500	134450.406250	110315.695312	0.000000
117126.093750	137208.328125	168072.156250	166975.578125	116082.273438	136127.578125	134448.968750	110315.523438	0.000000
117126.367188	137209.234375	168070.906250	166975.765625	116080.210938	136131.875000	134452.281250	110317.578125	0.000000
117122.250000	137207.796875	168067.062500	166969.593750	116073.867188	136131.156250	134446.828125	110308.812500	0.000000
117119.929688	137207.000000	168062.156250	166963.343750	116068.414062	136128.656250	134440.656250	110298.890625	0.000000
117117.515625	137207.359375	168060.000000	166962.000000	116067.609375	136125.171875	134438.062500	110296.921875	0.000000
117115.460938	137206.093750	168060.187500	166963.421875	116067.515625	136122.843750	134436.984375	110297.906250	0.000000
117118.140625	137209.140625	168063.765625	166968.078125	116073.062500	136127.578125	134442.171875	110304.164062	0.000000
117124.398438	137216.828125	168070.375000	166973.625000	116081.734375	136132.859375	134450.046875	110312.656250	0.000000
117129.406250	137223.531250	168076.187500	166977.546875	116088.617188	136133.656250	134452.718750	110316.679688	0.000000
117130.476562	137224.156250	168076.093750	166975.859375	116089.062500	136127.937500	134448.968750	110315.070312	0.000000
117131.640625	137220.140625	168074.125000	166974.156250	116084.773438	136122.937500	134444.937500	110314.718750	0.000000
117134.945312	137220.140625	168074.578125	166975.671875	116084.507812	136124.359375	134446.015625	110317.218750	0.000000
117134.234375	137221.296875	168072.703125	166975.046875	116085.132812	136130.437500	134449.687500	110318.914062	0.000000
117130.476562	137221.125000	168069.218750	166971.656250	116084.054688	136134.375000	134449.140625	110317.039062	0.000000
117128.335938	137220.140625	168068.046875	166970.484375	116083.343750	136135.546875	134450.312500	110316.148438	0.000000
117125.921875	137217.640625	168066.796875	166969.421875	116080.125000	136136.343750	134449.421875	110312.476562	0.000000
117126.093750	137218.531250	168069.031250	166970.671875	116080.304688	136140.281250	134450.750000	110314.890625	0.000000
117126.273438	137215.484375	168066.531250	166969.687500	116077.351562	136135.906250	134447.531250	110313.914062	0.000000
117126.453125	137212.000000	168062.156250	166967.187500	116075.210938	136132.234375	134444.937500	110311.140625	0.000000
117121.445312	137208.328125	168055.718750	166961.109375	116071.632812	136130.625000	134442.265625	110306.671875	0.000000
117118.046875	137206.718750	168053.750000	166958.593750	116071.359375	136134.296875	134446.546875	110307.828125	0.000000
117119.656250	137208.250000	168057.046875	166958.859375	116072.343750	136136.609375	134446.906250	110307.648438	0.000000
117121.445312	137209.593750	168056.687500	166958.859375	116073.328125	136134.015625	134445.750000	110308.007812	0.000000
117118.945312	137207.890625	168052.765625	166955.828125	116073.148438	136132.859375	134445.843750	110307.828125	0.000000
117116.085938	137206.281250	168050.609375	166954.578125	116072.164062	136130.796875	134445.218750	110305.773438	0.000000
117118.585938	137208.062500	168055.171875	166958.515625	116075.656250	136131.609375	134447.812500	110308.453125	0.000000
117122.609375	137212.625000	168060.359375	166963.250000	116079.585938	136135.359375	134450.578125	110310.421875	0.000000
117126.898438	137217.281250	168064.109375	166966.281250	116083.703125	136140.281250	134454.515625	110313.640625	0.000000
117128.867188	137219.515625	168066.625000	166967.531250	116086.468750	136140.546875	134456.828125	110316.414062	0.000000
117128.156250	137217.812500	168066.890625	166966.828125	116085.664062	136138.484375	134455.406250	110315.789062	0.000000
117122.343750	137210.656250	168060.812500	166962.984375	116079.679688	136133.656250	134449.953125	110312.656250	0.000000
117117.156250	137207.531250	168055.890625	166959.406250	116074.851562	136131.421875	134446.109375	110309.257812	0.000000
117116.796875	137211.203125	168055.437500	166957.531250	116073.867188	136134.468750	134445.578125	110308.367188	0.000000
117117.601562	137214.421875	168057.765625	166957.531250	116076.101562	136138.140625	134447.093750	110308.992188	0.000000
117118.500000	137214.765625	168058.843750	166957.531250	116075.562500	136136.609375	134444.234375	110306.671875	0.000000
117115.632812	137209.046875	168054.375000	166956.187500	116071.007812	136129.109375	134442.359375	110303.804688	0.000000
117112.867188	137203.234375	168050.890625	166955.296875	116067.789062	136123.828125	134438.500000	110300.500000	0.000000
117111.789062	137201.546875	168051.515625	166957.890625	116068.859375	136123.203125	134440.296875	110301.750000	0.000000
117114.742188	137204.046875	168055.796875	166962.265625	116073.328125	136125.531250	134441.640625	110304.164062	0.000000
117113.757812	137202.171875	168055.625000	166962.718750	116073.421875	136123.562500	134441.718750	110306.132812	0.000000
117111.882812	137198.046875	168052.406250	166960.468750	116069.750000	136120.968750	134439.843750	110304.437500	0.000000
117114.742188	137200.828125	168055.437500	166962.984375	116071.632812	136122.218750	134440.828125	110306.398438	0.000000
117119.031250	137206.718750	168060.718750	166966.734375	116075.476562	136124.187500	134442.890625	110309.531250	0.000000
117120.820312	137210.656250	168060.625000	166964.671875	116078.781250	136127.406250	134448.343750	110311.945312	0.000000
117117.421875	137209.234375	168056.968750	166960.203125	116078.515625	136128.750000	134448.250000	110308.546875	0.000000
117116.171875	137208.609375	168057.765625	166961.281250	116078.695312	136129.546875	134448.875000	110308.812500	0.000000
117111.609375	137204.218750	168056.343750	166959.843750	116074.937500	136129.109375	134446.734375	110308.007812	0.000000
117108.664062	137201.718750	168053.390625	166958.421875	116073.867188	136128.656250	134445.390625	110306.757812	0.000000
117106.781250	137203.156250	168052.406250	166958.421875	116076.906250	136132.046875	134447.453125	110307.562500	0.000000
117107.765625	137204.765625	168053.390625	166960.031250	116078.250000	136136.968750	134450.406250	110310.421875	0.000000
117104.015625	137196.000000	168046.062500	166954.218750	116068.414062	136127.312500	134442.078125	110303.898438	0.000000
117102.492188	137191.171875	168041.500000	166951.796875	116063.140625	136122.125000	134437.609375	110299.335938	0.000000
117107.054688	137196.000000	168043.375000	166953.406250	116064.921875	136123.734375	134438.500000	110300.859375	0.000000
117108.750000	137199.843750	168043.468750	166950.640625	116065.375000	136123.468750	134438.234375	110299.609375	0.000000
117113.757812	137204.578125	168045.781250	166950.734375	116067.250000	136125.531250	134439.843750	110299.960938	0.000000
117112.593750	137200.281250	168041.406250	166946.890625	116060.632812	136120.515625	134434.218750	110295.937500	0.000000
117111.164062	137199.578125	168038.906250	166946.171875	116059.023438	136118.906250	134436.093750	110298.351562	0.000000
117112.242188	137203.953125	168041.140625	166948.578125	116061.531250	136120.703125	134438.500000	110299.070312	0.000000
117110.718750	137205.109375	168041.140625	166947.781250	116063.312500	136123.562500	134438.328125	110298.710938	0.000000
117109.734375	137206.281250	168041.234375	166946.625000	116065.820312	136125.609375	134439.140625	110299.156250	0.000000
117107.140625	137205.750000	168041.578125	166947.250000	116065.375000	136127.140625	134439.765625	110297.906250	0.000000
117103.742188	137200.921875	168039.703125	166945.718750	116061.437500	136123.921875	134437.531250	110295.671875	0.000000
117106.429688	137199.390625	168038.718750	166944.734375	116060.007812	136122.390625	134435.734375	110295.046875	0.000000
117108.039062	137198.765625	168037.562500	166943.218750	116061.617188	136122.046875	134434.390625	110295.046875	0.000000
117107.054688	137196.171875	168036.937500	166943.484375	116060.898438	136120.437500	134433.328125	110296.742188	0.000000
117108.125000	137193.312500	168037.390625	166945.281250	116059.921875	136118.906250	134435.281250	110298.625000	0.000000
117112.062500	137193.859375	168042.031250	166949.296875	116061.531250	136121.140625	134437.968750	110300.140625	0.000000
117119.570312	137200.281250	168051.062500	166957.343750	116067.968750	136126.515625	134444.234375	110305.773438	0.000000
117121.625000	137202.968750	168052.312500	166956.625000	116068.945312	136125.171875	134441.546875	110302.375000	0.000000
117123.953125	137205.828125	168052.937500	166956.000000	116068.679688	136124.546875	134439.484375	110301.039062	0.000000
117117.156250	137199.312500	168045.968750	166949.296875	116059.023438	136118.546875	134431.718750	110294.148438	0.000000
117119.929688	137202.437500	168049.000000	166949.921875	116057.953125	136121.765625	134430.640625	110292.273438	0.000000
117122.343750	137205.562500	168050.437500	166949.750000	116058.843750	136123.562500	134432.156250	110293.437500	0.000000
