116962.835938	137121.609375	167423.609375	165740.421875	115926.257812	136002.234375	134193.718750	110150.835938	0.000000
116962.929688	137121.250000	167423.328125	165741.328125	115925.898438	136002.593750	134193.718750	110150.742188	0.000000
116963.734375	137123.750000	167424.937500	165744.984375	115928.937500	136007.062500	134198.890625	110156.640625	0.000000
116962.835938	137124.203125	167424.234375	165744.718750	115930.187500	136005.546875	134200.234375	110158.343750	0.000000
116964.000000	137126.968750	167424.406250	165744.453125	115932.156250	136007.156250	134201.750000	110158.343750	0.000000
116966.593750	137129.031250	167425.484375	165746.234375	115935.015625	136010.546875	134204.625000	110159.859375	0.000000
116967.937500	137129.390625	167425.296875	165746.328125	115933.945312	136011.984375	134204.000000	110158.882812	0.000000
116974.375000	137133.953125	167429.859375	165750.703125	115935.914062	136013.140625	134205.156250	110159.773438	0.000000
116974.375000	137135.109375	167432.015625	165751.421875	115937.968750	136013.140625	134204.078125	110158.250000	0.000000
116975.539062	137139.046875	167432.281250	165751.156250	115941.546875	136017.171875	134206.671875	110159.773438	0.000000
116977.234375	137137.703125	167426.546875	165746.062500	115936.898438	136015.921875	134205.156250	110157.179688	0.000000
116974.195312	137132.781250	167421.375000	165740.781250	115931.437500	136013.859375	134202.828125	110154.859375	0.000000
116975.539062	137133.234375	167420.921875	165738.109375	115929.562500	136014.937500	134202.390625	110154.585938	0.000000
116983.492188	137140.390625	167425.390625	165739.531250	115934.570312	136018.687500	134204.625000	110157.179688	0.000000
116991.539062	137142.984375	167429.765625	165742.484375	115938.773438	136017.875000	134205.328125	110159.054688	0.000000
116999.945312	137145.656250	167433.531250	165746.593750	115940.648438	136016.812500	134204.703125	110161.296875	0.000000
117005.843750	137148.875000	167436.750000	165750.625000	115942.171875	136018.687500	134207.750000	110165.312500	0.000000
117007.367188	137150.406250	167436.562500	165751.421875	115941.898438	136019.218750	134206.234375	110163.976562	0.000000
117011.210938	137152.359375	167438.625000	165753.843750	115943.062500	136018.500000	134204.796875	110162.906250	0.000000
117015.320312	137153.703125	167439.968750	165756.250000	115944.132812	136018.781250	134204.625000	110162.992188	0.000000
117017.914062	137153.625000	167440.406250	165756.156250	115942.351562	136018.234375	134202.921875	110160.578125	0.000000
117024.976562	137156.843750	167444.890625	165760.281250	115943.062500	136018.421875	134203.906250	110162.273438	0.000000
117033.382812	137160.859375	167450.343750	165765.187500	115945.296875	136018.234375	134205.250000	110164.242188	0.000000
117038.296875	137163.625000	167452.843750	165767.078125	115948.429688	136018.421875	134207.390625	110165.765625	0.000000
117042.140625	137164.890625	167453.734375	165766.796875	115949.593750	136017.609375	134207.125000	110165.140625	0.000000
117043.750000	137166.312500	167455.343750	165768.406250	115951.828125	136019.671875	134208.828125	110166.390625	0.000000
117042.140625	137164.265625	167453.015625	165766.093750	115949.320312	136019.140625	134205.781250	110163.882812	0.000000
117042.054688	137164.531250	167451.953125	165764.843750	115950.398438	136021.718750	134210.250000	110168.179688	0.000000
117040.984375	137163.625000	167450.609375	165760.546875	115950.218750	136021.187500	134209.531250	110166.031250	0.000000
117044.734375	137164.796875	167452.484375	165757.953125	115950.484375	136020.828125	134209.796875	110164.867188	0.000000
117044.828125	137164.343750	167453.562500	165754.109375	115946.820312	136017.343750	134206.671875	110159.953125	0.000000
117045.187500	137166.500000	167455.609375	165752.859375	115944.226562	136017.343750	134205.875000	110159.328125	0.000000
117047.953125	137167.562500	167453.375000	165751.062500	115940.921875	136017.250000	134204.796875	110155.390625	0.000000
117048.578125	137167.828125	167450.515625	165749.640625	115939.664062	136016.265625	134203.093750	110151.906250	0.000000
117044.109375	137166.500000	167448.375000	165750.625000	115941.992188	136016.984375	134204.000000	110154.679688	0.000000
117040.359375	137163.359375	167446.140625	165755.718750	115944.671875	136017.875000	134205.609375	110162.273438	0.000000
117039.015625	137159.156250	167444.890625	165758.843750	115942.078125	136014.750000	134203.718750	110163.078125	0.000000
117042.054688	137157.906250	167445.062500	165757.593750	115938.328125	136009.828125	134198.265625	110156.640625	0.000000
117047.242188	137164.437500	167451.140625	165761.078125	115942.437500	136013.406250	134200.781250	110157.359375	0.000000
117043.484375	137164.968750	167451.234375	165760.812500	115946.640625	136015.734375	134203.906250	110159.953125	0.000000
117039.460938	137162.375000	167449.265625	165761.890625	115949.945312	136018.953125	134208.546875	110165.945312	0.000000
117029.804688	137150.578125	167438.984375	165757.687500	115943.507812	136015.109375	134204.890625	110162.273438	0.000000
117021.851562	137144.500000	167430.125000	165751.875000	115936.984375	136012.062500	134200.234375	110157.625000	0.000000
117020.687500	137149.234375	167431.296875	165754.109375	115942.882812	136018.062500	134208.468750	110166.296875	0.000000
117013.085938	137146.468750	167428.515625	165749.453125	115940.828125	136014.656250	134203.546875	110159.593750	0.000000
